"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"2587","1452277_at","Arsg","74008","arylsulfatase G",-1.25129681588526,6.85029673566264,-5.47029582323839,1.44256440533327e-05,0.0018494877813377,3.17373594678033
"1034","1427474_s_at","Gstm3","14864","glutathione S-transferase, mu 3",1.53241154809021,9.61825200847677,5.42099925764032,1.62814434988815e-05,0.00199618632605342,3.05720594463763
"1108","1428547_at","Nt5e","23959","5' nucleotidase, ecto",1.06200004772801,6.09997312045877,5.40661284402397,1.68673527713321e-05,0.00199618632605342,3.02316311276159
"774","1424607_a_at","Gm4354","100043316","predicted gene 4354",1.41856069844227,8.89965730238104,5.27689581889287,2.32165498017763e-05,0.00264582680518761,2.71553267252361
"338","1418745_at","Omd","27047","osteomodulin",-1.31279320174415,5.78064593663079,-5.20153354121883,2.79671948480969e-05,0.00307339494812836,2.53628930235829
"2254","1448330_at","Gstm1","14862","glutathione S-transferase, mu 1",1.02194791138751,11.7625105782565,5.16412062822171,3.06794585336089e-05,0.00325519634165222,2.44717780102031
"305","1418438_at","Fabp2","14079","fatty acid binding protein 2, intestinal",-0.956516987008607,10.5729130277748,-5.01610686119996,4.42836798674993e-05,0.00439551235329985,2.09390375535815
"374","1419094_at","Cyp2c37","13096","cytochrome P450, family 2. subfamily c, polypeptide 37",1.02620647825278,11.6438350223448,5.02706943512502,4.30942892882825e-05,0.00439551235329985,2.12010486720933
"2173","1445787_at","Ccdc162","75973","coiled-coil domain containing 162",-0.841719345624699,5.85981987798507,-4.93712343231943,5.38904207783293e-05,0.00518190077296622,1.90498399455443
"242","1417883_at","Gstt2","14872","glutathione S-transferase, theta 2",1.01783852175382,8.94220187279224,4.88976092429177,6.06322544911845e-05,0.00565349839604166,1.79158895159778
"2318","1448986_x_at","Dnase2a","13423","deoxyribonuclease II alpha",1.58970013600547,9.94592148841056,4.84928063263431,6.70640882561709e-05,0.00606929998718347,1.69461635927818
"1649","1436404_at","Tlcd1","68385","TLC domain containing 1",-0.843133099961205,6.66262629196093,-4.76936609858824,8.18484050084651e-05,0.00719564406317277,1.50305650367734
"2440","1450784_at","Reck","53614","reversion-inducing-cysteine-rich protein with kazal motifs",-1.21547395088312,6.29645572198265,-4.74122652819137,8.78006881028672e-05,0.00750451992479229,1.43557429331152
"355","1418857_at","Slc13a2","20500","solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2",0.952346738269924,5.1818476671233,4.71668113795385,9.33468833807944e-05,0.00755864105691327,1.3767017752257
"2399","1450048_a_at","Idh2","269951","isocitrate dehydrogenase 2 (NADP+), mitochondrial",0.717926732661001,8.6358011272131,4.72309997712126,9.18633915638554e-05,0.00755864105691327,1.39209822826829
"2142","1444242_at","Slco2a1","24059","solute carrier organic anion transporter family, member 2a1",0.873381899800779,5.23303095963955,4.69808834389555,9.77811559282461e-05,0.00757917067203255,1.33210177851207
"2219","1447791_s_at","Gna14","14675","guanine nucleotide binding protein, alpha 14",-0.879965283153091,3.87143324185903,-4.69504542866765,9.8526755567534e-05,0.00757917067203255,1.32480215615639
"2708","1454067_a_at","4931406C07Rik","70984","RIKEN cDNA 4931406C07 gene",0.861145087578391,9.7221492218414,4.63719762224927,0.000113838340659245,0.00854342863923162,1.18601867151181
"376","1419103_a_at","Abhd6","66082","abhydrolase domain containing 6",0.811228006135062,8.74474676644407,4.57092904575759,0.000134335138082265,0.00984164809236026,1.02702340794549
"2161","1444790_at","Hsbp1l1","66255","heat shock factor binding protein 1-like 1",-1.78756137009628,4.71305279035409,-4.55642053801329,0.000139294847828803,0.00996768015742389,0.992215737266877
"3068","1460603_at","Samd9l","209086","sterile alpha motif domain containing 9-like",-0.975353468756195,7.12306231130579,-4.54241167026578,0.000144257782525493,0.010088209018885,0.958608212432275
"2835","1455621_at","Zfp870","240066","zinc finger protein 870",-0.955830952475951,3.90859680291175,-4.52651720825231,0.000150103555567266,0.0102637475662329,0.920479281300038
"234","1417852_x_at","Clca3a1","12722","chloride channel accessory 3A1",-1.35251261045723,5.62934171706465,-4.43162078297407,0.000190284733351985,0.0118870524694169,0.692910158883716
"661","1423257_at","Cyp4a14","13119","cytochrome P450, family 4, subfamily a, polypeptide 14",3.48159832125016,8.78244592234104,4.41080839417082,0.00020044580662452,0.0118870524694169,0.643024809259794
"701","1423797_at","Aacs","78894","acetoacetyl-CoA synthetase",-1.59329794141867,7.55084072146825,-4.40230974464119,0.000204749360051705,0.0118870524694169,0.622657558623475
"711","1423891_at","Gstt3","103140","glutathione S-transferase, theta 3",0.923422099753892,8.69284431597234,4.42718490124736,0.000192406344154001,0.0118870524694169,0.68227686799929
"1877","1438711_at","Pklr","18770","pyruvate kinase liver and red blood cell",-1.69608667211218,9.23329055498509,-4.41727226967399,0.000197233249726211,0.0118870524694169,0.658516947990232
"1890","1438953_at","Vegfd","14205","vascular endothelial growth factor D",0.885422886005176,5.3565759542953,4.40934526459709,0.000201180212483484,0.0118870524694169,0.639518240243345
"2248","1448300_at","Mgst3","66447","microsomal glutathione S-transferase 3",0.8280202031624,7.99027079542897,4.4119944837833,0.000199852425464539,0.0118870524694169,0.645867459602636
"2325","1449062_at","Khk","16548","ketohexokinase",-0.99068318907103,11.8809271397082,-4.45153068357801,0.000181046579863555,0.0118870524694169,0.740641897010796
"429","1419603_at","Ifi204","15951","interferon activated gene 204",-0.784286374739033,4.16245436263445,-4.36680869366101,0.000223747488620328,0.0125830682013888,0.537600796783914
"2495","1451386_at","Blvrb","233016","biliverdin reductase B (flavin reductase (NADPH))",0.677976778507981,10.3366970968974,4.36472324930017,0.000224916721181795,0.0125830682013888,0.53260550529968
"569","1421957_a_at","Pcyt1a","13026","phosphate cytidylyltransferase 1, choline, alpha isoform",0.70282548832191,7.22365617699108,4.33406814345794,0.000242824805874179,0.0133423558513366,0.45919406807159
"10","1415840_at","Elovl5","68801","ELOVL family member 5, elongation of long chain fatty acids (yeast)",-0.839341600807158,12.8675917862466,-4.30036367499564,0.000264160531308396,0.0136867940819853,0.378520600425782
"664","1423266_at","Prxl2b","66469","peroxiredoxin like 2B",0.763846612005449,8.16414504323209,4.31319978958813,0.000255822948572289,0.0136867940819853,0.409239210362334
"1008","1427202_at","Etfbkmt","320204","electron transfer flavoprotein beta subunit lysine methyltransferase",1.1679153195489,8.29068694265294,4.30220271293535,0.000262949570302595,0.0136867940819853,0.382921256797723
"1643","1436293_x_at","Ildr2","100039795","immunoglobulin-like domain containing receptor 2",1.15773839198105,7.86046999009939,4.29625546669394,0.000266885812453403,0.0136867940819853,0.368690533028314
"1172","1429001_at","Pir","69656","pirin",0.758178015382545,7.40054237422712,4.28668738981396,0.000273342216699484,0.0137880983735133,0.345798967996389
"1023","1427356_at","Fam89a","69627","family with sequence similarity 89, member A",1.09500794379432,6.32186815094794,4.27793850380284,0.000279382044839927,0.0138654605156848,0.324870834923764
"2887","1456156_at","Lepr","16847","leptin receptor",-2.34368198004733,5.12316074600194,-4.24354951311602,0.000304439497197771,0.0148692116329768,0.242643770667124
"2546","1451860_a_at","Trim30a","20128","tripartite motif-containing 30A",-0.881028928343143,5.65759098883416,-4.22545865036071,0.000318507637282881,0.015313249998741,0.19941049566627
"525","1421092_at","Serpina12","68054","serine (or cysteine) peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 12",-1.64009100190476,10.5822720036181,-4.17623262434755,0.000360150621472263,0.0165767649313143,0.081861578425678
"921","1426278_at","Ifi27l2a","76933","interferon, alpha-inducible protein 27 like 2A",-1.12190803456274,6.87215232624939,-4.17261328385723,0.000363418081768977,0.0165767649313143,0.0732243848741874
"1456","1434437_x_at","Rrm2","20135","ribonucleotide reductase M2",-1.63121308670719,6.2221989719719,-4.1694069139606,0.000366337346548381,0.0165767649313143,0.0655733749039378
"2955","1457403_at","9130409I23Rik","619326","RIKEN cDNA 9130409I23 gene",1.74849188969479,7.06299585340035,4.18187473921349,0.000355115245065661,0.0165767649313143,0.0953275046263329
"313","1418492_at","Grem2","23893","gremlin 2, DAN family BMP antagonist",-1.19690616669691,5.91924508246609,-4.12783155791391,0.000406369842172809,0.0178628572052248,-0.0335739387431966
"2471","1451139_at","Slc39a4","72027","solute carrier family 39 (zinc transporter), member 4",1.03639971344062,7.90481718798723,4.13219437104058,0.000401972489412706,0.0178628572052248,-0.0231750234629429
"2005","1440739_at","Vegfc","22341","vascular endothelial growth factor C",-0.723231272087103,5.74579043686292,-4.12075078944055,0.000413608651184089,0.017924983375964,-0.0504484172077895
"1840","1438242_at","Usp40","227334","ubiquitin specific peptidase 40",0.718811542871408,5.87837323308738,4.10146770058302,0.000433978220322032,0.0185465414434846,-0.0963849194598785
"2288","1448620_at","Fcgr3","14131","Fc receptor, IgG, low affinity III",-0.90513109011149,6.36577298003721,-4.06928844847266,0.00047021244191933,0.0195519416727808,-0.172982142027712
"2874","1456036_x_at","Gsto1","14873","glutathione S-transferase omega 1",0.763033644352069,10.5040273223055,4.07240307228058,0.000466577903984387,0.0195519416727808,-0.165571750632744
"2574","1452183_a_at","Meg3","17263","maternally expressed 3",0.685966526190256,5.6023036956223,4.06290170613642,0.000477753428945254,0.0196006306781939,-0.188175270361695
"1090","1428330_at","Dop1b","70028","DOP1 leucine zipper like protein B",1.12915055846731,6.47184090493648,4.04759219834628,0.000496321947652807,0.0200945083279959,-0.224581156375305
"13","1415871_at","Tgfbi","21810","transforming growth factor, beta induced",-0.926846609166069,7.53917479482346,-4.0282974526761,0.000520746922298885,0.0208095880508269,-0.270436611938755
"304","1418405_at","Hgfac","54426","hepatocyte growth factor activator",-0.605173610331752,10.0443512851747,-4.00798415250094,0.000547749888632228,0.0215630915158913,-0.318678612809228
"1439","1434285_at","Frmd4a","209630","FERM domain containing 4A",-0.729814626164953,5.82102469404542,-4.0037008966365,0.000553618534207153,0.0215630915158913,-0.328846305931539
"840","1425246_at","Hnf4aos","68314","hepatic nuclear factor 4 alpha, opposite strand",0.980644483176954,6.24077897871624,3.99706150317642,0.000562838803647455,0.0216481874852902,-0.344603823235903
"3060","1460474_at","2610028L16Rik","76368","RIKEN cDNA 2610028L16 gene",0.758231817835282,4.4394217456458,3.98134837869445,0.000585270587519806,0.0222330567629438,-0.381880447662519
"295","1418337_at","Rpia","19895","ribose 5-phosphate isomerase A",-0.998765121065797,6.74013572862204,-3.97226743740293,0.000598635871432124,0.0224634460536176,-0.403412979331595
"3053","1460368_at","Mpp4","227157","membrane protein, palmitoylated 4 (MAGUK p55 subfamily member 4)",-1.1529985347974,3.72565713420114,-3.96581440869486,0.000608316701995854,0.0225516926751957,-0.418709538832725
"638","1422973_a_at","Thrsp","21835","thyroid hormone responsive",-2.0388612761139,10.7435491073727,-3.91921875845438,0.000682972692350514,0.0250179401709825,-0.529041101716914
"832","1425094_a_at","Lhx6","16874","LIM homeobox protein 6",-1.0020681138787,5.00609857674788,-3.90663724610129,0.000704640180497511,0.0253937676063778,-0.558794384778568
"1156","1428861_at","Filip1l","78749","filamin A interacting protein 1-like",-0.829188128841782,4.91300902612974,-3.9037327170261,0.000709738061146731,0.0253937676063778,-0.565660765324267
"2499","1451415_at","Tcim","69068","transcriptional and immune response regulator",-1.70076144753156,8.39325183967218,-3.89728384205488,0.000721187528006876,0.0255068278583581,-0.580902851144475
"2330","1449118_at","Dbt","13171","dihydrolipoamide branched chain transacylase E2",0.732805509788269,8.88046636937209,3.89096470481609,0.000732583731510747,0.0256154561574837,-0.595833955334593
"917","1426243_at","Cth","107869","cystathionase (cystathionine gamma-lyase)",0.886565025794489,11.8828834674795,3.87051678070408,0.000770694052439168,0.026612480119041,-0.644119097480509
"2271","1448478_at","Med20","56771","mediator complex subunit 20",-0.706842246580657,6.32046916790819,-3.86650614019893,0.000778395583592358,0.026612480119041,-0.653584238738588
"2671","1453196_a_at","Oasl2","23962","2'-5' oligoadenylate synthetase-like 2",-0.76982752031874,4.07798738299573,-3.86150406362213,0.000788107556280718,0.0266484280294041,-0.66538662193477
"2311","1448902_at","Ttc23","67009","tetratricopeptide repeat domain 23",-0.819121702261622,7.77209496829185,-3.84748985652804,0.000815959301871326,0.0272902909984573,-0.698437808635889
"288","1418293_at","Ifit2","15958","interferon-induced protein with tetratricopeptide repeats 2",-0.874955419136435,4.75470018062374,-3.82085683625491,0.000871594200530156,0.028837584462702,-0.761185648302923
"138","1417017_at","Cyp17a1","13074","cytochrome P450, family 17, subfamily a, polypeptide 1",-1.17511230135711,7.07481951741867,-3.80230349912182,0.0009125466766329,0.0288704561215354,-0.804846802306034
"149","1417084_at","Eif4ebp2","13688","eukaryotic translation initiation factor 4E binding protein 2",1.24094300466053,7.17570059271632,3.78674082422782,0.000948356950502973,0.0288704561215354,-0.8414369033307
"534","1421182_at","Clec1b","56760","C-type lectin domain family 1, member b",-0.857158949209534,7.37212378385282,-3.78748606475824,0.000946610969353021,0.0288704561215354,-0.839685437009175
"735","1424167_a_at","Pmm1","29858","phosphomannomutase 1",0.736416522335732,4.54999070657184,3.80262100715146,0.00091183013562024,0.0288704561215354,-0.804099976844709
"1520","1435029_at","Map3k20","65964","mitogen-activated protein kinase kinase kinase 20",-0.675148166918946,6.24981905086354,-3.79738223282125,0.000923724085597193,0.0288704561215354,-0.816420724541579
"2111","1443698_at","Xaf1","327959","XIAP associated factor 1",-0.866168829113197,6.7596707587961,-3.78530536946171,0.000951728946212075,0.0288704561215354,-0.844810312332557
"2504","1451453_at","Dapk2","13143","death-associated protein kinase 2",-0.764486567303509,6.32594140256573,-3.78305810547127,0.000957031694636533,0.0288704561215354,-0.85009099231007
"2977","1458049_at","Hgd","15233","homogentisate 1, 2-dioxygenase",0.845109824908603,6.20469879481497,3.78454829653462,0.000953512127532414,0.0288704561215354,-0.846589374759928
"3032","1460116_s_at","Spred1","114715","sprouty protein with EVH-1 domain 1, related sequence",-0.869195160389657,4.860340822131,-3.79628523865634,0.000926233971559866,0.0288704561215354,-0.819000239413882
"632","1422916_at","Fgf21","56636","fibroblast growth factor 21",-1.60669863053102,5.6856415623063,-3.77893122179087,0.000966845636220442,0.0288833400257311,-0.859786755257471
"2116","1443825_x_at","Spaca3","75622","sperm acrosome associated 3",0.583373497526403,4.15745607849902,3.76325033693126,0.00100504826668039,0.029735899197842,-0.896607409934989
"21","1415948_at","Creg1","433375","cellular repressor of E1A-stimulated genes 1",0.630364320373049,11.5884421806899,3.75839718899259,0.00101717036449419,0.0298079353480821,-0.907996623948443
"1679","1436643_x_at","Hamp2","66438","hepcidin antimicrobial peptide 2",-1.22586655605739,11.8439488638609,-3.75050172538128,0.00103719993251443,0.0301081527579898,-0.926518713186909
"286","1418265_s_at","Irf2","16363","interferon regulatory factor 2",-0.634859205485957,8.10648406995406,-3.74179197122685,0.00105974597675096,0.0304751249575955,-0.946941281854824
"303","1418392_a_at","Gbp3","55932","guanylate binding protein 3",-1.23509544044367,6.48696501511296,-3.73336350988157,0.00108202303575905,0.030544815422299,-0.96669439482479
"2563","1452071_at","Slc4a4","54403","solute carrier family 4 (anion exchanger), member 4",0.738868262312334,7.64209572011548,3.73616899230439,0.00107455722015646,0.030544815422299,-0.960120495904226
"896","1425898_x_at","Olfm3","229759","olfactomedin 3",-0.859392140906673,5.75824668400368,-3.72038223004624,0.00111723823284851,0.0311337993089984,-0.997098299008858
"2505","1451460_a_at","Slc22a7","108114","solute carrier family 22 (organic anion transporter), member 7",-1.56870220645491,9.12575878052983,-3.71825202342109,0.00112312373197882,0.0311337993089984,-1.00208527096201
"330","1418653_at","Cyp2c50","107141","cytochrome P450, family 2, subfamily c, polypeptide 50",0.55363523836774,13.1064445637477,3.69129861997904,0.00120027972650521,0.0329755421290762,-1.06512910531842
"1763","1437432_a_at","Trim12a","76681","tripartite motif-containing 12A",-0.917514246710771,4.79743296889988,-3.67951055547816,0.0012356404512922,0.0336465988373991,-1.09266801938933
"3036","1460180_at","Hexb","15212","hexosaminidase B",-0.669854440675042,6.85854708106566,-3.6740102419682,0.00125248820659852,0.0338061948395057,-1.10551061088042
"324","1418627_at","Gclm","14630","glutamate-cysteine ligase, modifier subunit",0.606386640532572,10.5893081046016,3.66855063841311,0.00126943445397564,0.0339656505642004,-1.11825365379535
"2685","1453365_at","Rabgap1l","29809","RAB GTPase activating protein 1-like",-0.731252005806056,5.96694865644321,-3.64622617570979,0.00134110288228422,0.0355739100757633,-1.1703129968326
"203","1417695_a_at","Soat1","20652","sterol O-acyltransferase 1",-0.781574334175756,4.93551406951633,-3.63202293935005,0.00138875234103229,0.0359141128088387,-1.20339381865896
"788","1424687_at","Heatr6","217026","HEAT repeat containing 6",0.892074753302103,4.37025403223008,3.63592645835186,0.00137549354314481,0.0359141128088387,-1.19430528220441
"1206","1429363_at","Vps37a","52348","vacuolar protein sorting 37A",-0.653474610101163,5.38819545091884,-3.63014670997645,0.00139516975137324,0.0359141128088387,-1.20776137039264
"1278","1430693_at","Pnpla5","75772","patatin-like phospholipase domain containing 5",-1.69730389129764,5.30068660795945,-3.62856122631145,0.00140061538416011,0.0359141128088387,-1.2114516774343
"223","1417801_a_at","Ppfibp2","19024","PTPRF interacting protein, binding protein 2 (liprin beta 2)",0.612558976830615,6.91161704404624,3.61558594639396,0.00144597221207805,0.0364693155456079,-1.24163726825474
"2489","1451339_at","Suox","211389","sulfite oxidase",0.592650644901422,9.69268689354009,3.61681471630276,0.00144161583285276,0.0364693155456079,-1.23877983077507
"1599","1435748_at","Gda","14544","guanine deaminase",0.596254423289638,8.32903791319775,3.60303501115099,0.00149121543198914,0.0370249817731026,-1.2708096931765
"2690","1453578_at","Pter","19212","phosphotriesterase related",-0.922325177864474,5.91765588491426,-3.60280170287389,0.00149206946371944,0.0370249817731026,-1.27135173246359
"566","1421905_at","Tgs1","116940","trimethylguanosine synthase 1",0.767311107590404,5.00439564066026,3.58769880877099,0.00154838641070453,0.0379398223639169,-1.30642070130356
"1428","1434185_at","Acaca","107476","acetyl-Coenzyme A carboxylase alpha",-1.52746547088006,8.93085690429767,-3.58310467512052,0.00156592701989517,0.0379398223639169,-1.31708072772268
"2924","1456739_x_at","Armcx2","67416","armadillo repeat containing, X-linked 2",-0.889106007852772,5.45446350143493,-3.58401230825838,0.00156244626827059,0.0379398223639169,-1.314974977538
"1354","1433481_at","Fkbp14","231997","FK506 binding protein 14",-0.759808601026736,5.80294499925253,-3.57318484163047,0.00160446822448408,0.0384253331088436,-1.34008608683575
"2786","1455150_at","Hecw2","329152","HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2",-0.908196811661285,3.28060693849949,-3.57154158759379,0.00161094181704284,0.0384253331088436,-1.34389538331576
"213","1417754_at","Topors","106021","topoisomerase I binding, arginine/serine-rich",0.845647434433834,6.49887061806007,3.5507833715172,0.0016949548480139,0.0395995932480231,-1.39197572383107
"2226","1447903_x_at","Ap1s2","108012","adaptor-related protein complex 1, sigma 2 subunit",-0.663080230324758,4.59439339010369,-3.54986237475326,0.00169878008083817,0.0395995932480231,-1.3941072030547
"2864","1455955_s_at","Snx17","266781","sorting nexin 17",-0.614509209232779,9.10928778790072,-3.55103776268684,0.00169389975665963,0.0395995932480231,-1.39138695553057
"1693","1436775_a_at","Ankrd17","81702","ankyrin repeat domain 17",0.726757491678495,7.57320997683631,3.53347971644601,0.00176825245013804,0.0409091187148478,-1.43199678618502
"2603","1452381_at","Creb3l2","208647","cAMP responsive element binding protein 3-like 2",-0.797993938463475,7.36289203942995,-3.52936791215147,0.0017861209278964,0.0410141350383374,-1.44149898554454
"1280","1430814_at","Cyp2d40","71754","cytochrome P450, family 2, subfamily d, polypeptide 40",-0.748047314340782,4.5269583843593,-3.51821033943931,0.00183550265398949,0.0418358641950049,-1.46726824228079
"115","1416852_a_at","Ncdn","26562","neurochondrin",-0.696294913620596,6.1452168072092,-3.51269212963779,0.00186041649071324,0.041865432700133,-1.48000457563984
"2816","1455457_at","Cyp2c54","404195","cytochrome P450, family 2, subfamily c, polypeptide 54",0.75034345677215,12.0214812099187,3.50892421111775,0.00187761771615806,0.041865432700133,-1.48869792446633
"3057","1460417_at","Lncpint","232685","long non-protein coding RNA, Trp53 induced transcript",1.06133492040597,5.33714826413588,3.51169789431423,0.0018649403296899,0.041865432700133,-1.48229873135772
"803","1424835_at","Gstm4","14865","glutathione S-transferase, mu 4",0.848628099468968,8.86410425991361,3.50244356995776,0.00190756743324483,0.042227230158952,-1.50364393074876
"1189","1429203_at","Rec114","73673","REC114 meiotic recombination protein",1.37164374909657,3.8578332532438,3.48583634048868,0.00198646397277467,0.0430445453843515,-1.54190859744721
"2653","1453012_at","Tsc22d2","72033","TSC22 domain family, member 2",-0.740743256783345,4.84724155958195,-3.48591803125176,0.00198606818576856,0.0430445453843515,-1.54172050127847
"3019","1459894_at","Iqgap2","544963","IQ motif containing GTPase activating protein 2",0.691291289246372,10.1685384823813,3.48296075220423,0.00200044523560684,0.0430445453843515,-1.54852894391441
"3037","1460196_at","Cbr1","12408","carbonyl reductase 1",0.521091603786964,9.56786518922337,3.48999152875594,0.00196642973806841,0.0430445453843515,-1.53233951099897
"1209","1429396_at","Atg16l2","73683","autophagy related 16-like 2 (S. cerevisiae)",-0.935195466750595,6.11125377417394,-3.47929775114628,0.00201839422671251,0.0431291599694054,-1.55695983710244
"348","1418826_at","Ms4a6b","69774","membrane-spanning 4-domains, subfamily A, member 6B",-1.06789151944562,4.98616381266019,-3.46971288116683,0.00206610844618866,0.0436978230229532,-1.57900854741952
"2645","1452913_at","Pcp4l1","66425","Purkinje cell protein 4-like 1",0.6478202551957,5.16738741583284,3.46826526789408,0.00207340986719245,0.0436978230229532,-1.58233704913856
"3025","1459984_at","Mia3","338366","melanoma inhibitory activity 3",0.828377497120149,7.10409680538409,3.44447161629307,0.00219709185012676,0.0459894668220411,-1.63698722947856
"1578","1435517_x_at","Ralb","64143","v-ral simian leukemia viral oncogene B",-0.632794929515163,6.52496682196677,-3.4402570615451,0.00221973774084451,0.0461495474903956,-1.6466557287107
"126","1416933_at","Por","18984","P450 (cytochrome) oxidoreductase",0.848148572797904,8.69190357758904,3.43674040940496,0.00223880775095188,0.0462336338904627,-1.65472047211674
"470","1420405_at","Slco1a4","28250","solute carrier organic anion transporter family, member 1a4",1.17348725997915,8.1693004066856,3.41935862695948,0.00233543664547852,0.047590321577069,-1.69454551373977
"1756","1437341_x_at","Cnp","12799","2',3'-cyclic nucleotide 3' phosphodiesterase",-0.666520572755189,8.70070348795944,-3.4218477105389,0.00232135392117739,0.047590321577069,-1.68884630251714
"681","1423555_a_at","Ifi44","99899","interferon-induced protein 44",-1.02464143059974,4.98112180981017,-3.4121137627491,0.00237690223370766,0.0481166327178848,-1.71112672902022
"106","1416795_at","Cryl1","68631","crystallin, lambda 1",0.669280623428453,6.9743750390617,3.39743260009647,0.00246314072223028,0.0482744203968316,-1.74469402298527
"575","1422053_at","Inhba","16323","inhibin beta-A",-0.773395127313558,7.13263632514012,-3.4029006770137,0.00243067028803683,0.0482744203968316,-1.73219694421513
"790","1424706_at","Zfp51","22709","zinc finger protein 51",-0.751542827797223,4.9387011240945,-3.39745390431649,0.00246301339770227,0.0482744203968316,-1.74464534514181
"1145","1428805_at","Slc35e3","215436","solute carrier family 35, member E3",0.615570570875904,7.3150561831641,3.40394449827008,0.00242451946463577,0.0482744203968316,-1.72981062218833
"2532","1451735_at","Arfrp1","76688","ADP-ribosylation factor related protein 1",-0.597709946953706,4.62634134815918,-3.40016100669256,0.00244688647828152,0.0482744203968316,-1.73845913557095
